Run,Lumi,Event,MR,Rsq,HT,MET,nJets,nBJets
149181,991,975993370,277.932,0.00758284,270.327,5.3595,3,0
149181,991,976005346,253.494,0.0188811,193.397,10.8451,2,0
149181,991,976014482,155.865,0.0478566,154.875,11.7982,2,0
149181,991,976028338,283.796,0.0114001,217.77,12.7411,3,0
149181,991,976037730,190.154,0.0458247,186.726,18.1882,2,0
149181,991,976038674,206.327,0.00797335,204.187,3.12751,2,0
149181,991,976034778,317.778,0.0055413,270.423,3.87918,3,0
149181,991,976046290,418.131,0.0226637,390.784,20.0679,3,0
149181,991,976059370,220.473,0.0544699,202.489,26.4167,2,0
149181,991,976058066,231.079,0.0434403,214.71,23.0466,2,1
149181,991,976077178,277.339,0.00889028,247.805,9.78985,3,0
149181,991,976082586,220.584,0.0512646,208.045,22.1929,2,0
149181,991,975996370,224.562,0.0416779,181.859,23.1675,2,0
149181,991,976094242,273.667,0.0200758,231.719,12.0777,2,0
149181,991,976091378,280.95,0.0183093,277.662,9.94456,2,0
149181,991,976071210,150.154,0.0254847,148.647,8.61907,2,0
149181,991,976087154,455.945,0.00869026,381.038,9.88384,2,0
149181,991,976126154,218.926,0.0493653,289.634,21.0161,3,0
149181,991,976164346,450.055,0.0101231,269.257,14.548,3,0
149181,991,976141570,386.965,0.01363,229.21,17.2229,2,0
149181,991,976170658,482.052,0.0281348,399.306,41.5709,4,0
149181,991,976162458,363.959,0.0136096,251.584,19.713,4,1
149181,991,976172234,458.834,0.0055693,269.996,12.2301,3,0
149181,991,976216586,251.788,0.051906,247.485,19.2323,3,0
149181,991,976230058,228.085,0.057927,207.338,26.1568,2,0
149181,991,976240266,551.425,0.0029574,232.069,7.5796,2,0
149181,991,976240330,140.759,0.0406118,136.978,11.1286,2,0
149181,991,976231274,280.406,0.0326171,215.104,22.9781,2,0
149181,991,976251866,192.116,0.0702953,198.092,25.6892,3,0
149181,991,976248338,218.68,0.0333393,165.135,16.4331,2,0
149181,991,976252858,382.107,0.00520798,195.603,6.71178,2,0
149181,991,976261754,227.717,0.0148906,212.319,7.56593,3,0
149181,991,976259226,197.353,0.0144734,240.262,5.83727,3,0
149181,991,976282290,223.198,0.0522944,205.659,34.0395,3,0
149181,991,976292210,299.353,0.00926088,192.297,7.67557,2,0
149181,991,976304466,302.14,0.00958063,256.138,7.00983,2,0
149181,991,976297338,232.802,0.0354533,190.15,16.2821,2,0
149181,991,976326442,387.839,0.00252023,197.329,3.99703,2,0
149181,991,976337002,230.806,0.0233861,213.936,11.7934,2,0
149181,991,976287810,377.701,0.0321915,364.156,27.6389,4,0
149181,991,976336402,282.626,0.0262413,235.23,13.9905,2,0
149181,991,976352906,164.747,0.0200071,155.813,6.26314,2,0
149181,991,976373434,291.596,0.0270164,157.047,24.6398,2,0
149181,991,976384218,388.776,0.0246194,219.353,29.39,2,0
149181,991,976393154,315.143,0.0104018,172.04,11.6965,2,0
149181,991,976399450,546.061,0.00968414,232.493,18.4988,3,0
149181,991,976385418,227.974,0.0263711,226.022,10.8266,2,0
149181,991,976394426,438.559,0.00711883,215.122,15.0992,2,0
149181,991,976378834,417.074,0.0353917,457.366,27.3537,4,0
149181,991,976385898,229.998,0.0128672,222.943,4.66391,2,0
149181,991,976410570,244.593,0.0620705,214.315,32.1078,2,0
149181,991,976344474,487.028,0.00565902,486.409,5.39736,2,0
149181,991,976451410,425.046,0.0017364,184.142,6.80044,3,0
149181,991,976469306,359.935,0.0126408,315.123,10.0122,3,0
149181,991,976506042,203.28,0.0356158,176.224,15.0378,2,0
149181,991,976530034,232.713,0.0352154,201.94,16.799,2,0
149181,991,976573634,341.943,0.0187068,313.162,37.7045,4,0
149181,991,975580147,839.652,0.00316946,243.6,15.8114,2,0
149181,991,975587227,263.52,0.00213054,189.298,1.50143,2,0
149181,991,975597347,235.867,0.00910485,169.114,7.0909,2,0
149181,991,975564899,289.632,0.0181875,265.316,10.9016,3,0
149181,991,975597163,252.771,0.0160668,215.022,12.072,2,0
149181,991,975599203,515.863,0.0107408,323.78,16.8795,3,0
149181,991,975607347,167.565,0.0658839,267.096,22.6603,4,0
149181,991,975646379,260.63,0.053586,222.217,26.9249,3,0
149181,991,975665459,227.209,0.0501566,195.223,31.4002,3,0
149181,991,975687251,281.625,0.007355,250.456,4.44794,3,0
149181,991,975627219,408.331,0.0114893,325.976,11.5818,2,1
149181,991,975679587,265.822,0.0129682,262.784,6.55872,2,0
149181,991,975700123,170.532,0.0129817,160.468,5.17197,2,0
149181,991,975698883,221.928,0.053627,212.369,22.0019,2,0
149181,991,975598051,591.082,0.00938221,510.395,42.0831,6,0
149181,991,975704051,280.647,0.00817322,271.132,5.01764,3,0
149181,991,975719963,203.612,0.0528353,211.617,17.8306,3,0
149181,991,975723035,446.851,0.0153476,253.932,26.6621,3,0
149181,991,975727323,360.264,0.0389237,238.875,39.513,2,0
149181,991,975732363,241.546,0.0624823,194.156,28.9776,2,0
149181,991,975733267,364.273,0.00953345,241.169,9.50062,2,0
149181,991,975735827,280.933,0.0787725,189.537,37.3623,2,0
149181,991,975796275,217.539,0.0213144,161.309,13.3948,2,0
149181,991,975801387,247.533,0.0231735,187.037,13.7377,2,0
149181,991,975800179,187.153,0.0407266,179.719,15.9613,2,0
149181,991,975791955,272.735,0.0428731,224.586,27.6317,2,0
149181,991,975801291,289.428,0.0357353,274.074,18.7573,2,1
149181,991,975810691,171.414,0.0327387,323.911,16.2689,3,0
149181,991,975817763,1117.34,0.00195691,207.581,23.5646,3,0
149181,991,975831267,193.721,0.0141569,199.709,7.00495,3,0
149181,991,975835027,229.4,0.0120655,223.817,5.19652,2,0
149181,991,975836971,229.902,0.0202817,215.788,7.69065,2,0
149181,991,975842251,278.698,0.0292515,230.221,18.8854,2,0
149181,991,975849051,273.128,0.00920324,174.071,7.88835,2,0
149181,991,975868587,197.785,0.0505983,195.383,20.7835,2,0
149181,991,975868619,162.822,0.0125566,161.626,4.16874,2,0
149181,991,975864827,220.313,0.0411595,232.113,18.3512,3,0
149181,991,975885099,214.695,0.0336793,207.644,14.9286,3,0
149181,991,975897515,308.688,0.00411655,210.762,3.68288,3,0
149181,991,975914603,171.881,0.0507971,155.925,17.1738,2,0
149181,991,975738091,751.619,0.000458021,356.052,5.06658,4,0
149181,991,975913267,297.571,0.015034,206.253,11.6037,2,0
149181,991,975902227,526.712,0.0135731,268.517,25.7439,2,0
149181,991,975926203,167.408,0.00241394,217.503,0.932166,3,0
149181,991,975914171,211.296,0.00954872,217.608,4.39653,3,0
149181,991,975914707,217.109,0.00746794,180.415,5.65866,3,0
149181,991,975950507,212.701,0.00778298,206.936,3.18252,2,0
149181,991,975948747,192.188,0.0178719,189.792,6.88145,2,0
149181,991,975952603,185.193,0.0436757,174.084,16.6952,2,0
149181,991,975954131,220.849,0.0422645,220.531,18.0873,2,0
149181,991,975969219,368.1,0.00872653,206.932,11.4543,2,0
149181,991,975968947,384.353,0.0297002,388.495,28.9032,3,0
149181,991,975995803,332.747,0.0248767,334.209,14.9129,3,0
149181,991,975984067,1182.61,0.00314661,291.942,29.5591,4,0
149181,991,976014635,203.327,0.031006,178.654,14.1674,2,0
149181,991,976008955,383.198,0.0615599,371.352,44.5161,3,0
149181,991,976033299,201.729,0.011323,189.336,4.95183,2,0
149181,991,976041419,881.093,0.00154206,354.93,7.61798,3,0
149181,991,976023363,246.137,0.0185761,252.099,9.22562,3,1
149181,991,976049739,164.896,0.0937933,162.99,27.043,2,0
149181,991,976057651,306.321,0.00962864,194.684,8.05908,2,0
149181,991,976048243,415.218,0.00349276,198.196,7.02948,3,0
149181,991,976051283,243.915,0.0320577,208.396,17.6841,2,0
149181,991,976054539,269.086,0.0416434,260.7,22.8985,2,0
149181,991,976068851,278.146,0.00398655,244.663,2.47939,2,0
149181,991,976079067,385.414,0.00553503,201.048,10.0766,3,0
149181,991,976073155,672.491,0.00268581,223.371,14.0159,3,0
149181,991,976082603,596.603,0.0147595,271.46,32.4347,2,0
149181,991,976090691,186.505,0.0363389,185.35,13.5645,2,0
149181,991,976100603,220.409,0.0219484,178.959,9.27259,2,1
149181,991,976100483,281.492,0.0275118,230.642,23.0745,3,0
149181,991,976112331,181.53,0.0296276,171.993,11.7101,2,0
149181,991,976118899,203.107,0.00648277,175.269,2.6924,2,0
149181,991,976124875,192.735,0.0116452,192.106,3.8698,2,0
149181,991,976120827,364.964,0.0232971,290.275,20.5667,2,0
149181,991,976146219,297.772,0.0105548,221.967,10.6835,3,0
149181,991,976140275,595.305,0.00284206,199.624,11.9188,2,0
149181,991,976178747,196.676,0.0512831,183.157,21.3199,2,0
149181,991,976116347,1089.5,0.0165149,584.781,61.4399,4,0
149181,991,976159859,710.936,0.0241034,549.43,40.2536,2,1
149181,991,976181443,210.985,0.011708,210.431,4.43869,2,0
149181,991,976206363,559.888,0.00802155,254.99,23.7767,3,0
149181,991,976202579,450.965,0.00904001,385.384,8.99772,4,0
149181,991,976218475,249.921,0.0713982,224.083,33.8872,3,1
149181,991,976229123,293.854,0.00185452,209.044,2.73068,3,0
149181,991,976241075,347.374,0.00783029,220.893,11.3949,3,0
149181,991,976218051,384.754,0.00968127,283.626,18.9533,3,0
149181,991,976237643,213.932,0.0146686,236.706,6.56275,3,0
149181,991,976226523,571.249,0.0120947,382.652,19.2017,2,0
149181,991,976249811,205.769,0.0558211,226.959,22.0584,3,0
149181,991,976246147,365.402,0.011204,147.467,20.7129,2,0
149181,991,976268307,481.691,0.0148589,170.891,28.2478,2,0
149181,991,976272267,330.958,0.0108333,206.371,17.1946,3,0
149181,991,976276195,292.141,0.0467754,279.914,32.6248,3,0
149181,991,976286315,164.493,0.173104,164.436,53.3098,2,0
149181,991,976303675,200.92,0.0402959,190.21,16.3646,2,0
149181,991,976325403,175.888,0.0290803,190.29,10.6307,3,0
149181,991,976303811,203.536,0.0607572,195.292,25.9483,2,0
149181,991,976365323,212.568,0.0100293,210.859,4.42627,2,0
149181,991,976346715,355.223,0.00917487,193.288,10.2711,2,0
149181,991,976380139,510.071,0.00313777,227.949,6.91537,2,0
149181,991,976373491,307.199,0.0419673,242.003,27.9137,2,0
149181,991,976391275,448.367,0.0176657,294.599,21.4477,2,0
149181,991,976391067,236.947,0.0312526,209.062,13.4374,2,0
149181,991,976356635,498.328,0.00219674,273.522,3.55557,3,0
149181,991,976408531,267.389,0.0076907,249.918,4.27849,2,0
149181,991,976419491,464.405,0.0600649,352.404,55.818,3,0
149181,991,976433883,453.313,0.0050612,224.559,9.87214,2,1
149181,991,976446651,191.786,0.0261334,177.079,9.5461,2,0
149181,991,976413067,323.991,0.0148016,306.598,9.56698,2,0
149181,991,976462091,264.014,0.0314581,185.804,21.9396,2,0
149181,991,976469939,375.274,0.00984167,304.864,9.11891,3,1
149181,991,976476955,319.237,0.0397691,203.41,31.0241,3,0
149181,991,976481627,221.495,0.0110238,195.612,5.14803,2,0
149181,991,976480587,202.088,0.0103228,198.028,5.79913,3,0
149181,991,976516243,248.649,0.0343073,163.878,21.4008,2,0
149181,991,976520187,231.345,0.0189134,228.574,8.39594,2,0
149181,991,976545307,263.853,0.0376809,251.96,19.1514,2,0
149181,991,976569291,301.865,0.0213565,251.803,14.0381,2,0
149181,991,975565244,642.871,0.00467482,262.826,27.1385,3,0
149181,991,975575044,178.91,0.0205474,159.933,9.7393,2,1
149181,991,975568020,240.922,0.0470287,247.205,20.2912,3,0
149181,991,975600308,691.45,0.00266747,208.996,16.7405,2,0
149181,991,975638564,255.522,0.00695226,244.653,4.28354,3,0
149181,991,975638964,439.334,0.331186,439.139,201.932,2,0
149181,991,975636876,273.076,0.0156735,190.364,13.3548,2,0
149181,991,975630916,1019.2,0.000223935,204.102,5.1178,3,0
149181,991,975636492,457.402,0.000573552,220.543,1.05702,2,0
149181,991,975672084,363.321,0.0105209,217.574,12.0513,2,0
149181,991,975688332,349.642,0.0114789,176.262,14.3731,2,1
149181,991,975675508,291.931,0.0282523,288.535,16.6109,2,0
149181,991,975693596,283.25,0.0201875,228.478,13.1271,2,0
149181,991,975704796,332.407,0.0334871,253.938,33.7559,3,0
149181,991,975702828,203.515,0.00732028,161.526,3.28213,2,0
149181,991,975707020,282.685,0.0288886,230.912,18.2384,2,0
149181,991,975741604,256.175,0.0331157,242.947,17.1953,2,0
149181,991,975738268,464.855,0.00530074,276.343,7.79318,3,0
149181,991,975717452,344.678,0.012226,327.397,9.73139,4,0
149181,991,975709020,152.829,0.0504898,152.698,14.0633,2,0
149181,991,975753916,233.378,0.0211493,228.671,8.72347,2,0
149181,991,975735636,319.289,0.0041341,203.823,3.66746,2,0
149181,991,975764012,293.594,0.0138295,178.195,14.0932,2,0
149181,991,975762092,333.862,0.0201725,297.373,14.7237,2,0
149181,991,975749636,591.459,0.0151366,477.939,35.1667,5,0
149181,991,975765636,270.134,0.0147815,270.641,7.76104,3,0
149181,991,975769308,162.554,0.116362,157.142,32.8892,2,0
149181,991,975783460,250.749,0.0421158,232.053,19.2373,2,0
149181,991,975806844,304.742,0.0249892,182.527,18.7157,2,0
149181,991,975806980,221.59,0.0201271,215.956,10.3231,3,0
149181,991,975803700,382.051,0.00233147,261.727,2.75789,3,1
149181,991,975803084,935.976,0.000524538,215.309,4.71059,2,0
149181,991,975818028,244.145,0.013226,226.975,6.75568,2,0
149181,991,975818628,184.511,0.00721766,175.163,2.94828,2,0
149181,991,975844268,213.619,0.0644392,199.257,32.7027,2,0
149181,991,975873876,548.533,0.00415497,241.016,11.0901,3,0
149181,991,975895084,336.023,0.0218296,216.492,20.1749,2,0
149181,991,975919660,573.014,0.0108368,383.191,18.1501,5,0
149181,991,975919900,168.618,0.0886622,249.53,24.9475,3,1
149181,991,975914340,297.384,0.0283899,287.83,18.3301,3,0
149181,991,975935036,237.426,0.0423858,225.622,17.4315,2,0
149181,991,975940076,296.014,0.0292995,248.264,19.7125,2,1
149181,991,975913220,431.055,0.00436928,230.394,14.3491,4,0
149181,991,975936036,243.434,0.00374855,185.905,2.91816,2,0
149181,991,975963148,226.547,0.0142055,207.502,6.89119,2,0
149181,991,975969916,181.507,0.072151,177.829,25.0734,2,0
149181,991,975977564,435.778,0.0218569,284.052,25.9787,2,0
149181,991,975962412,196.91,0.0433349,234.194,19.0969,3,0
149181,991,975989172,151.325,0.0153981,150.656,4.63746,2,0
149181,991,976001924,218.067,0.0279078,212.211,11.445,2,0
149181,991,975989972,582.263,0.00551912,345.744,22.2826,4,0
149181,991,975994708,399.418,0.0121522,331.006,12.3402,3,1
149181,991,976031636,358.58,0.022491,408.598,15.7588,3,0
149181,991,976032028,238.379,0.0181409,226.523,11.9095,2,0
149181,991,976012932,284.478,0.0153071,208.54,11.0317,2,0
149181,991,976061580,672.39,0.0110896,364.03,26.345,2,0
149181,991,976066620,218.844,0.0295749,194.634,14.4286,2,0
149181,991,976047572,365.887,0.01488,221.482,15.4366,2,0
149181,991,976070252,327.201,0.0146347,243.585,12.7537,2,0
149181,991,976047916,312.971,0.0190865,219.1,17.4122,2,0
149181,991,976084804,227.468,0.00548199,215.099,2.13588,2,0
149181,991,976101636,332.375,0.0207106,217.304,18.8509,2,0
149181,991,976134164,352.299,0.00243476,174.182,3.71236,2,0
149181,991,976134812,235.742,0.0154728,187.201,8.71393,2,0
149181,991,976127316,520.449,0.00394324,255.274,9.55334,3,0
149181,991,976136396,306.52,0.0340377,169.894,28.9396,2,0
149181,991,976142028,343.468,0.0401839,346.513,27.5051,3,0
149181,991,976133428,923.288,0.00386766,224.637,33.2259,3,0
149181,991,976175716,251.094,0.0403203,247.518,17.9372,3,0
149181,991,976081748,164.241,0.0309592,217.3,12.4747,3,0
149181,991,976181516,239.564,0.0262614,240.578,12.9521,3,0
149181,991,976185404,260.587,0.0133633,239.838,5.70075,2,0
149181,991,976186772,222.582,0.0504327,231.557,21.7514,3,0
149181,991,976207908,530.665,0.00335528,256.561,9.05009,4,1
149181,991,976213884,614.185,0.0135357,254.382,29.4028,2,0
149181,991,976218492,701.206,0.00103629,275.346,12.5833,4,0
149181,991,976238876,373.79,0.0121089,237.532,13.6734,2,0
149181,991,976174060,262.477,0.00642263,169.886,4.8154,2,0
149181,991,976232452,226.549,0.0365794,192.168,17.9863,2,0
149181,991,976242220,251.419,0.00884406,249.963,4.78097,2,0
149181,991,976250572,234.232,0.0100299,232.467,4.78681,2,0
149181,991,976275012,229.074,0.00591086,226.897,2.80332,2,0
149181,991,976274028,180.053,0.0262133,164.469,9.20188,2,0
149181,991,976247276,339.528,0.0306008,224.4,28.9992,2,0
149181,991,976278364,688.502,0.000594384,180.361,10.0481,3,0
149181,991,976300604,202.951,0.0294656,187.033,13.2518,2,0
149181,991,976305572,161.404,0.0376066,151.854,14.2109,2,0
149181,991,976287516,225.371,0.0130949,172.886,8.82038,2,0
149181,991,976309452,179.867,0.00595934,216.573,2.47557,3,0
149181,991,976313724,258.501,0.0433663,235.477,23.992,2,0
149181,991,976340308,229.814,0.0476728,208.687,19.1734,2,0
149181,991,976342244,232.71,0.0575727,233.698,24.1535,3,0
149181,991,976344620,453.867,0.0124982,229.815,22.8205,3,0
149181,991,976345484,268.971,0.00276383,199.635,1.82812,2,0
149181,991,976388860,217.171,0.0247866,206.279,11.144,2,0
149181,991,976397060,460.24,0.00196838,236.205,8.04126,3,0
149181,991,976401364,347.499,0.0126774,293.946,10.5723,2,0
149181,991,976423452,717.614,0.000439779,200.472,6.00485,3,0
149181,991,976434148,858.046,0.000735877,310.524,10.2974,3,0
149181,991,976418132,322.095,0.0289637,178.952,31.4871,2,0
149181,991,976434628,381.407,0.00486808,279.189,5.67392,5,0
149181,991,976475604,2433.82,0.00125925,322.362,35.7416,2,0
149181,991,976470620,149.216,0.0197796,219.458,10.5389,3,0
149181,991,976461348,248.016,0.117604,244.118,51.2747,2,0
149181,991,976491820,232.067,0.0751103,270.681,29.478,3,0
149181,991,976491428,317.586,0.0580403,274.387,48.0275,4,0
149181,991,976500164,843.038,0.00213888,231.618,11.6134,2,0
149181,991,976501380,442.964,0.0106239,223.84,17.9402,2,0
149181,991,976517668,407.901,0.00272075,239.343,8.31963,3,0
149181,991,976438580,264.307,0.0306731,242.901,16.9296,2,0
149181,991,976540964,304.621,0.00431203,267.361,2.99665,2,0
149181,991,976534908,245.035,0.0394146,218.038,17.5287,2,0
149181,991,976533780,372.265,0.0243082,205.257,34.8965,3,0
149181,991,976545996,629.286,0.00936816,214.352,30.7544,2,0
149181,991,976542164,378.293,0.0137517,231.602,16.3934,2,0
149181,991,976542652,600.698,0.00343945,359.003,11.6348,4,0
149181,991,976563884,364.363,0.00118832,231.759,1.30661,2,0
149181,991,976565868,727.046,0.00215715,188.609,10.6805,2,0
149181,991,976535756,187.263,0.0477671,177.838,20.3121,2,0
149181,991,976574500,230.842,0.0387427,181.253,20.6356,2,0
149181,991,976566636,277.25,0.0284263,362.207,16.3326,3,0
149181,991,975575117,345.843,0.0598878,301.431,41.5938,2,0
149181,991,975576781,397.087,0.0222987,242.44,24.0555,2,0
149181,991,975589013,402.6,0.0216553,275.18,25.6329,4,0
149181,991,975609701,580.785,0.00567763,241.041,14.7187,3,0
149181,991,975623525,188.47,0.0138578,188.046,5.89353,3,0
149181,991,975619045,450.993,0.00591654,299.81,9.12285,5,0
149181,991,975637869,412.403,0.0404322,343.728,33.1939,2,0
149181,991,975666093,267.263,0.023173,281.715,12.8477,3,0
149181,991,975654453,264.805,0.010182,216.087,6.20275,2,0
149181,991,975596509,389.833,0.00742746,274.984,7.89839,3,0
149181,991,975677525,308.619,0.0174299,302.802,10.7647,3,0
149181,991,975700405,390.326,0.0282422,308.875,29.0159,2,0
149181,991,975715925,200.519,0.0607951,157.293,28.0613,2,0
149181,991,975712789,211.183,0.0409866,227.212,17.856,3,0
149181,991,975720877,230.145,0.0282455,204.204,14.379,2,0
149181,991,975735349,245.497,0.0704353,230.627,35.2623,2,0
149181,991,975733045,314.418,0.0159763,269.265,11.8867,2,0
149181,991,975705725,269.556,0.0188677,275.545,10.2408,3,0
149181,991,975752461,411.274,0.000680519,210.519,1.10031,3,0
149181,991,975736589,384.947,0.037263,384.361,28.9345,2,0
149181,991,975738461,377.613,0.0525396,396.616,36.5485,5,0
149181,991,975790669,361.081,0.00107597,135.187,2.00858,2,0
149181,991,975796325,246.276,0.138753,245.87,54.0104,3,0
149181,991,975807925,203.5,0.0318501,188.934,12.4163,2,0
149181,991,975810533,303.4,0.0111804,236.509,9.1541,2,0
149181,991,975816629,297.103,0.0474253,222.199,30.0535,2,0
149181,991,975818013,219.141,0.00935417,210.791,3.94022,2,0
149181,991,975814861,208.249,0.0355999,188.844,16.2276,2,0
149181,991,975819341,301.976,0.0153689,278.719,9.4891,2,0
149181,991,975818229,264.1,0.0651216,291.971,28.7048,5,0
